                 Temp.  Temp.  Temp.  Hum.   Pto.   Vel.   Dir.   Rec.  Vel.  Dir.  Sens.   Ind.   Ind.                  Int.  Grad.D. Grad.D.  Temp.  Hum.  Rocío  In.Cal.   Muest   Tx   Recep.  Int.
  Fecha   Hora    Ext.   Máx.   Mín.  Ext.  Rocío Viento Viento Viento  Máx.  Max.  Term.  Calor   THW    Bar   Lluvia  Lluvia  Calor    Frío    Int.  Int.   Int.   Int.    Viento Viento   ISS   Arc.
 7/02/17  8:30a   21.3   21.3   21.0    58   12.7    0.0    ---   0.00   0.0   ---   21.3   20.8   20.8  1014.9   0.00    0.0    0.000   0.010   22.7    68   16.5   23.2       70     8     72.2    5 
 7/02/17  8:35a   21.6   21.6   21.3    56   12.4    0.0    ---   0.00   0.0   ---   21.6   21.0   21.0  1014.9   0.00    0.0    0.000   0.011   22.9    68   16.7   23.4       70     8     72.2    5 
 7/02/17  8:40a   21.7   21.7   21.6    57   12.8    0.0    ---   0.00   0.0   ---   21.7   21.2   21.2  1015.0   0.00    0.0    0.000   0.012   23.1    68   16.8   23.7       74     8     76.3    5 
 7/02/17  8:45a   21.8   21.8   21.7    56   12.6    0.0    ---   0.00   0.0   ---   21.8   21.3   21.3  1015.0   0.00    0.0    0.000   0.012   23.2    67   16.8   23.9       80     8     82.5    5 
 7/02/17  8:50a   21.9   21.9   21.8    55   12.5    0.0    ---   0.00   0.0   ---   21.9   21.6   21.6  1015.0   0.00    0.0    0.000   0.013   23.3    67   16.9   24.1       75     8     77.3    5 
 7/02/17  8:55a   22.3   22.3   21.9    53   12.2    0.0    ---   0.00   0.0   ---   22.3   21.9   21.9  1015.0   0.00    0.0    0.000   0.014   23.4    61   15.4   23.8       79     8     81.4    5 
 7/02/17  9:00a   22.4   22.4   22.3    53   12.3    0.0    ---   0.00   0.0   ---   22.4   22.1   22.1  1015.0   0.00    0.0    0.000   0.014   23.0    59   14.6   23.2       78     8     80.4    5 
 7/02/17  9:05a   22.4   22.4   22.4    53   12.4    0.0    ---   0.00   0.0   ---   22.4   22.2   22.2  1015.0   0.00    0.0    0.000   0.014   22.8    63   15.4   23.1       79     8     81.4    5 
 7/02/17  9:10a   22.6   22.6   22.4    52   12.2    0.0    ---   0.00   0.0   ---   22.6   22.3   22.3  1015.1   0.00    0.0    0.000   0.015   22.7    66   16.0   23.1       83     8     85.6    5 
 7/02/17  9:15a   22.6   22.6   22.6    52   12.3    3.2     SE   0.27   8.0    SE   22.6   22.4   22.4  1015.0   0.00    0.0    0.000   0.015   22.8    68   16.6   23.4       74     8     76.3    5 
 7/02/17  9:20a   22.6   22.6   22.6    52   12.2    1.6     SE   0.13   8.0    SE   22.6   22.3   22.3  1015.1   0.00    0.0    0.000   0.015   22.9    68   16.7   23.6       84     8     86.6    5 
 7/02/17  9:25a   22.6   22.6   22.6    53   12.5    3.2     SE   0.27   8.0    SE   22.6   22.4   22.4  1015.1   0.00    0.0    0.000   0.015   23.1    67   16.6   23.8       78     8     80.4    5 
 7/02/17  9:30a   22.7   22.7   22.6    53   12.6    3.2     SE   0.27   6.4    SE   22.7   22.5   22.5  1015.1   0.00    0.0    0.000   0.015   23.2    64   16.0   23.8       81     8     83.5    5 
 7/02/17  9:35a   22.7   22.7   22.7    53   12.6    3.2      E   0.27   8.0   ESE   22.7   22.6   22.6  1015.1   0.00    0.0    0.000   0.015   22.9    58   14.2   23.1       80     8     82.5    5 
 7/02/17  9:40a   22.7   22.7   22.7    52   12.4    3.2    ENE   0.27   8.0    NE   22.7   22.6   22.6  1015.1   0.00    0.0    0.000   0.015   22.7    63   15.3   22.9       80     8     82.5    5 
 7/02/17  9:45a   22.8   22.8   22.7    52   12.4    3.2     NE   0.27   6.4     E   22.8   22.6   22.6  1015.2   0.00    0.0    0.000   0.015   22.6    66   15.9   23.0       77     8     79.4    5 
 7/02/17  9:50a   22.8   22.8   22.8    52   12.4    3.2     SE   0.27   9.7     E   22.8   22.6   22.6  1015.2   0.00    0.0    0.000   0.015   22.6    68   16.4   23.1       74     8     76.3    5 
 7/02/17  9:55a   22.7   22.8   22.7    52   12.4    4.8      E   0.40  11.3     E   22.7   22.6   22.6  1015.2   0.00    0.0    0.000   0.015   22.8    68   16.6   23.3       78     8     80.4    5 
 7/02/17 10:00a   22.7   22.7   22.7    52   12.4    4.8      E   0.40   9.7     E   22.7   22.6   22.6  1015.3   0.00    0.0    0.000   0.015   22.9    67   16.5   23.5       76     8     78.4    5 
 7/02/17 10:05a   22.9   22.9   22.7    53   12.8    3.2      E   0.27   6.4   ENE   22.9   22.8   22.8  1015.2   0.00    0.0    0.000   0.016   23.1    65   16.1   23.6       72     8     74.2    5 
 7/02/17 10:10a   23.1   23.1   22.9    52   12.7    6.4      E   0.54   9.7     E   23.1   22.9   22.9  1015.2   0.00    0.0    0.000   0.016   22.8    57   13.9   22.9       78     8     80.4    5 
 7/02/17 10:15a   23.1   23.1   23.0    53   13.0    4.8    ESE   0.40  11.3   ESE   23.1   23.0   23.0  1015.2   0.00    0.0    0.000   0.016   22.6    63   15.2   22.8       74     8     76.3    5 
 7/02/17 10:20a   23.2   23.2   23.1    53   13.1    3.2      E   0.27   6.4    SE   23.2   23.2   23.2  1015.2   0.00    0.0    0.000   0.017   22.5    66   15.8   22.8       78     8     80.4    5 
 7/02/17 10:25a   23.3   23.3   23.2    52   12.9    4.8    ENE   0.40  12.9   ENE   23.3   23.2   23.2  1015.3   0.00    0.0    0.000   0.017   22.6    68   16.4   23.0       74     8     76.3    5 
 7/02/17 10:30a   23.3   23.3   23.3    53   13.2    4.8     SE   0.40   9.7    NE   23.3   23.3   23.3  1015.3   0.00    0.0    0.000   0.017   22.7    68   16.5   23.2       74     8     76.3    5 
 7/02/17 10:35a   23.4   23.4   23.3    52   13.0    4.8    ENE   0.40  11.3     E   23.4   23.3   23.3  1015.2   0.00    0.0    0.000   0.018   22.9    67   16.4   23.4       71     8     73.2    5 
 7/02/17 10:40a   23.3   23.4   23.3    52   12.9    6.4     SE   0.54  14.5    SE   23.3   23.3   23.3  1015.3   0.00    0.0    0.000   0.017   23.1    67   16.6   23.7       79     8     81.4    5 
 7/02/17 10:45a   23.4   23.4   23.2    52   13.0    3.2     NE   0.27  12.9   ENE   23.4   23.3   23.3  1015.3   0.00    0.0    0.000   0.018   23.2    64   16.0   23.7       77     8     79.4    5 
 7/02/17 10:50a   23.7   23.7   23.4    52   13.2    3.2     SE   0.27   8.0    SE   23.7   23.7   23.7  1015.2   0.00    0.0    0.000   0.019   22.9    58   14.2   23.1       76     8     78.4    5 
 7/02/17 10:55a   23.6   23.7   23.6    52   13.2    6.4     NE   0.54  11.3     E   23.6   23.7   23.7  1015.2   0.00    0.0    0.000   0.018   22.7    62   15.0   22.9       77     8     79.4    5 
 7/02/17 11:00a   23.6   23.7   23.6    53   13.5    6.4      E   0.54  12.9     E   23.6   23.7   23.7  1015.3   0.00    0.0    0.000   0.018   22.6    66   15.9   22.9       79     8     81.4    5 
 7/02/17 11:05a   23.4   23.6   23.4    53   13.3    4.8      E   0.40  11.3   ENE   23.4   23.5   23.5  1015.3   0.00    0.0    0.000   0.018   22.6    67   16.2   23.0       70     8     72.2    5 
 7/02/17 11:10a   23.4   23.5   23.4    53   13.3    6.4     SE   0.54  14.5   SSE   23.4   23.5   23.5  1015.3   0.00    0.0    0.000   0.018   22.8    67   16.3   23.3       73     8     75.3    5 
 7/02/17 11:15a   23.5   23.5   23.4    53   13.4    6.4    ESE   0.54  12.9     E   23.5   23.6   23.6  1015.3   0.00    0.0    0.000   0.018   22.9    67   16.5   23.5       72     8     74.2    5 
 7/02/17 11:20a   23.6   23.6   23.5    53   13.4    6.4      E   0.54   9.7   ENE   23.6   23.6   23.6  1015.3   0.00    0.0    0.000   0.018   23.1    66   16.4   23.7       63     8     64.9    5 
 7/02/17 11:25a   23.7   23.7   23.6    53   13.5    6.4    ENE   0.54  14.5    NE   23.7   23.8   23.8  1015.2   0.00    0.0    0.000   0.019   23.1    60   14.9   23.4       58     8     59.8    5 
 7/02/17 11:30a   23.8   23.8   23.7    51   13.1    6.4      E   0.54  16.1   ENE   23.8   23.9   23.9  1015.3   0.00    0.0    0.000   0.019   22.8    59   14.3   22.9       56     8     57.7    5 
 7/02/17 11:35a   23.8   23.8   23.8    52   13.3    6.4      E   0.54  14.5     E   23.8   23.9   23.9  1015.3   0.00    0.0    0.000   0.019   22.6    64   15.5   22.9       54     8     55.7    5 
 7/02/17 11:40a   23.6   23.8   23.6    53   13.4    8.0    ENE   0.67  17.7     E   23.6   23.6   23.6  1015.3   0.00    0.0    0.000   0.018   22.6    66   15.9   22.9       73     8     75.3    5 
 7/02/17 11:45a   23.8   23.8   23.6    52   13.4    4.8     NE   0.40  11.3   ENE   23.8   23.9   23.9  1015.2   0.00    0.0    0.000   0.019   22.7    67   16.2   23.1       69     8     71.1    5 
 7/02/17 11:50a   24.1   24.1   23.8    52   13.6    6.4    ENE   0.54  16.1   ENE   24.1   24.2   24.2  1015.2   0.00    0.0    0.000   0.020   22.8    67   16.4   23.3       66     8     68.0    5 
 7/02/17 11:55a   24.1   24.1   24.0    52   13.6    8.0      E   0.67  16.1   NNE   24.1   24.2   24.2  1015.2   0.00    0.0    0.000   0.020   23.0    66   16.3   23.6       70     8     72.2    5 
 7/02/17 12:00p   23.9   24.1   23.9    51   13.2    8.0      E   0.67  14.5     E   23.9   24.1   24.1  1015.2   0.00    0.0    0.000   0.019   23.2    65   16.3   23.8       70     8     72.2    5 
 7/02/17 12:05p   23.9   24.0   23.9    52   13.5    8.0     NE   0.67  16.1     E   23.9   24.1   24.1  1015.1   0.00    0.0    0.000   0.019   23.1    57   14.1   23.2       62     8     63.9    5 
 7/02/17 12:10p   24.0   24.0   23.9    52   13.5    6.4      E   0.54  14.5     E   24.0   24.1   24.1  1015.2   0.00    0.0    0.000   0.020   22.7    60   14.6   22.9       66     8     68.0    5 
 7/02/17 12:15p   24.2   24.2   24.1    51   13.4    6.4     NE   0.54  12.9     E   24.2   24.3   24.3  1015.2   0.00    0.0    0.000   0.020   22.6    65   15.7   22.9       59     8     60.8    5 
 7/02/17 12:20p   24.2   24.2   24.2    51   13.4    6.4      E   0.54  12.9   ENE   24.2   24.2   24.2  1015.1   0.00    0.0    0.000   0.020   22.6    66   15.9   23.0       71     8     73.2    5 
 7/02/17 12:25p   23.9   24.1   23.9    53   13.8    6.4      E   0.54  14.5   ENE   23.9   24.1   24.1  1015.2   0.00    0.0    0.000   0.019   22.7    67   16.3   23.2       74     8     76.3    5 
 7/02/17 12:30p   24.1   24.1   23.9    52   13.6    6.4      E   0.54  12.9   NNE   24.1   24.2   24.2  1015.2   0.00    0.0    0.000   0.020   22.9    66   16.2   23.4       72     8     74.2    5 
 7/02/17 12:35p   23.9   24.1   23.9    52   13.5    8.0      E   0.67  16.1   ENE   23.9   24.1   24.1  1015.1   0.00    0.0    0.000   0.019   23.1    66   16.4   23.6       73     8     75.3    5 
 7/02/17 12:40p   24.1   24.1   23.9    51   13.3    8.0    ENE   0.67  16.1    NE   24.1   24.1   24.1  1015.1   0.00    0.0    0.000   0.020   23.1    58   14.3   23.3       63     8     64.9    5 
 7/02/17 12:45p   24.1   24.1   24.0    52   13.6    6.4      E   0.54  14.5     E   24.1   24.2   24.2  1015.1   0.00    0.0    0.000   0.020   22.7    60   14.6   22.9       63     8     64.9    5 
 7/02/17 12:50p   23.9   24.1   23.9    52   13.4    8.0     SE   0.67  20.9   ESE   23.9   24.1   24.1  1015.1   0.00    0.0    0.000   0.019   22.6    64   15.4   22.8       71     8     73.2    5 
 7/02/17 12:55p   23.9   23.9   23.8    53   13.8    4.8    ENE   0.40  20.9   ESE   23.9   24.1   24.1  1015.1   0.00    0.0    0.000   0.019   22.5    66   15.8   22.8       66     8     68.0    5 
 7/02/17  1:00p   24.1   24.1   24.0    52   13.6    8.0    ESE   0.67  16.1     E   24.1   24.2   24.2  1015.0   0.00    0.0    0.000   0.020   22.6    67   16.2   23.0       62     8     63.9    5 
 7/02/17  1:05p   24.2   24.3   24.1    52   13.7    4.8    SSE   0.40  14.5   ENE   24.2   24.3   24.3  1014.9   0.00    0.0    0.000   0.020   22.8    67   16.4   23.3       67     8     69.1    5 
 7/02/17  1:10p   24.5   24.5   24.2    53   14.3    6.4    ENE   0.54  16.1   ENE   24.5   24.6   24.6  1014.9   0.00    0.0    0.000   0.021   23.0    64   15.8   23.4       64     8     66.0    5 
 7/02/17  1:15p   24.7   24.7   24.5    53   14.4    8.0    ENE   0.67  12.9     E   24.7   24.7   24.7  1014.9   0.00    0.0    0.000   0.022   22.8    57   13.8   22.9       62     8     63.9    5 
 7/02/17  1:20p   24.6   24.7   24.6    54   14.6    8.0     NE   0.67  17.7   SSE   24.6   24.7   24.7  1014.8   0.00    0.0    0.000   0.022   22.5    62   14.9   22.7       58     8     59.8    5 
 7/02/17  1:25p   24.4   24.6   24.4    54   14.5    8.0    ESE   0.67  16.1   ENE   24.4   24.6   24.6  1014.8   0.00    0.0    0.000   0.021   22.4    65   15.5   22.7       61     8     62.9    5 
 7/02/17  1:30p   23.9   24.3   23.9    55   14.3    9.7     SE   0.80  19.3    SE   23.9   24.2   24.2  1014.9   0.00    0.0    0.000   0.019   22.5    67   16.1   22.9       65     8     67.0    5 
 7/02/17  1:35p   24.2   24.2   23.9    54   14.3    6.4    ENE   0.54  14.5   ENE   24.2   24.3   24.3  1014.8   0.00    0.0    0.000   0.020   22.7    67   16.2   23.1       62     8     63.9    5 
 7/02/17  1:40p   24.2   24.2   24.2    54   14.3    6.4      E   0.54  16.1   ESE   24.2   24.3   24.3  1014.7   0.00    0.0    0.000   0.020   22.8    66   16.1   23.3       66     8     68.0    5 
 7/02/17  1:45p   24.0   24.2   24.0    55   14.4    8.0      E   0.67  17.7    SE   24.0   24.3   24.3  1014.7   0.00    0.0    0.000   0.020   23.1    66   16.4   23.6       69     8     71.1    5 
 7/02/17  1:50p   23.9   24.0   23.8    56   14.6    9.7      E   0.80  16.1   ENE   23.9   24.2   24.2  1014.6   0.00    0.0    0.000   0.019   22.9    57   14.0   23.1       63     8     64.9    5 
 7/02/17  1:55p   24.0   24.0   23.9    56   14.7    8.0      E   0.67  16.1     E   24.0   24.3   24.3  1014.5   0.00    0.0    0.000   0.020   22.6    60   14.5   22.7       71     8     73.2    5 
 7/02/17  2:00p   23.8   24.0   23.8    55   14.2    9.7      E   0.80  16.1     E   23.8   24.1   24.1  1014.6   0.00    0.0    0.000   0.019   22.5    65   15.6   22.8       69     8     71.1    5 
 7/02/17  2:05p   24.1   24.1   23.8    55   14.5    6.4    ENE   0.54  12.9     E   24.1   24.3   24.3  1014.5   0.00    0.0    0.000   0.020   22.5    66   15.8   22.8       65     8     67.0    5 
 7/02/17  2:10p   24.3   24.3   24.1    54   14.4    8.0      E   0.67  16.1   ESE   24.3   24.4   24.4  1014.5   0.00    0.0    0.000   0.021   22.6    67   16.2   23.0       71     8     73.2    5 
 7/02/17  2:15p   24.2   24.3   24.2    53   14.0    6.4      E   0.54  12.9     E   24.2   24.3   24.3  1014.4   0.00    0.0    0.000   0.020   22.8    66   16.1   23.3       65     8     67.0    5 
 7/02/17  2:20p   24.0   24.2   24.0    54   14.1    9.7      E   0.80  16.1   ENE   24.0   24.2   24.2  1014.4   0.00    0.0    0.000   0.020   23.0    66   16.3   23.6       67     8     69.1    5 
 7/02/17  2:25p   23.8   23.9   23.7    55   14.2    8.0      E   0.67  14.5     E   23.8   24.0   24.0  1014.3   0.00    0.0    0.000   0.019   23.2    65   16.2   23.7       75     8     77.3    5 
 7/02/17  2:30p   23.8   23.8   23.7    55   14.2    9.7      E   0.80  17.7   ENE   23.8   24.0   24.0  1014.3   0.00    0.0    0.000   0.019   23.2    58   14.4   23.4       70     8     72.2    5 
 7/02/17  2:35p   23.9   23.9   23.7    55   14.3    6.4    ESE   0.54  14.5     E   23.9   24.2   24.2  1014.2   0.00    0.0    0.000   0.019   22.8    59   14.3   22.9       73     8     75.3    5 
 7/02/17  2:40p   24.1   24.1   23.9    53   13.9    8.0    ENE   0.67  14.5    NE   24.1   24.3   24.3  1014.2   0.00    0.0    0.000   0.020   22.6    63   15.2   22.8       73     8     75.3    5 
 7/02/17  2:45p   24.1   24.1   24.1    53   13.9    8.0    ENE   0.67  16.1    NE   24.1   24.2   24.2  1014.0   0.00    0.0    0.000   0.020   22.6    66   15.9   23.0       72     8     74.2    5 
 7/02/17  2:50p   24.3   24.3   24.1    51   13.5    6.4    ESE   0.54  12.9   ESE   24.3   24.4   24.4  1014.1   0.00    0.0    0.000   0.021   22.7    66   16.0   23.1       69     8     71.1    5 
 7/02/17  2:55p   24.4   24.4   24.3    51   13.6    6.4      E   0.54  12.9     E   24.4   24.4   24.4  1014.0   0.00    0.0    0.000   0.021   22.9    66   16.2   23.4       58     8     59.8    5 
 7/02/17  3:00p   24.7   24.7   24.4    51   13.9    6.4    SSE   0.54  14.5   ESE   24.7   24.7   24.7  1013.9   0.00    0.0    0.000   0.022   23.1    66   16.4   23.6       61     8     62.9    5 
 7/02/17  3:05p   25.1   25.1   24.8    50   14.0    4.8      E   0.40  11.3     E   25.1   25.0   25.0  1013.9   0.00    0.0    0.000   0.024   23.1    60   14.9   23.4       57     8     58.8    5 
 7/02/17  3:10p   25.3   25.3   25.2    49   13.8    6.4      E   0.54  16.1   ENE   25.3   25.2   25.2  1013.8   0.00    0.0    0.000   0.024   22.8    58   14.1   22.9       63     8     64.9    5 
 7/02/17  3:15p   25.1   25.3   25.1    50   13.9    6.4      E   0.54  16.1   ESE   25.1   24.9   24.9  1013.9   0.00    0.0    0.000   0.023   22.6    63   15.2   22.8       64     8     66.0    5 
 7/02/17  3:20p   25.1   25.1   24.9    49   13.6    6.4      E   0.54  14.5     E   25.1   24.9   24.9  1013.8   0.00    0.0    0.000   0.023   22.6    66   15.9   22.9       57     8     58.8    5 
 7/02/17  3:25p   25.1   25.1   25.0    47   13.0    8.0      E   0.67  17.7   ENE   25.1   24.9   24.9  1013.7   0.00    0.0    0.000   0.024   22.7    67   16.2   23.1       57     8     58.8    5 
 7/02/17  3:30p   25.1   25.2   25.1    46   12.6    8.0      E   0.67  17.7   ENE   25.1   24.8   24.8  1013.6   0.00    0.0    0.000   0.023   22.8    66   16.1   23.3       59     8     60.8    5 
 7/02/17  3:35p   25.2   25.2   25.1    45   12.4    6.4      E   0.54  16.1    SE   25.2   24.9   24.9  1013.7   0.00    0.0    0.000   0.024   23.0    66   16.3   23.6       54     8     55.7    5 
 7/02/17  3:40p   25.2   25.2   25.2    47   13.1    6.4      E   0.54  14.5     E   25.2   25.1   25.1  1013.6   0.00    0.0    0.000   0.024   23.1    59   14.6   23.3       54     8     55.7    5 
 7/02/17  3:45p   25.4   25.4   25.3    44   12.3    6.4     NE   0.54  14.5   ENE   25.4   25.2   25.2  1013.7   0.00    0.0    0.000   0.025   22.7    59   14.2   22.8       50     8     51.5    5 
 7/02/17  3:50p   25.4   25.4   25.4    43   11.9    8.0      E   0.67  17.7   ENE   25.4   25.1   25.1  1013.7   0.00    0.0    0.000   0.024   22.5    64   15.3   22.7       49     8     50.5    5 
 7/02/17  3:55p   25.4   25.4   25.4    47   13.3    8.0    ENE   0.67  12.9   ESE   25.4   25.3   25.3  1013.5   0.00    0.0    0.000   0.025   22.5    66   15.8   22.8       53     8     54.6    5 
 7/02/17  4:00p   25.6   25.6   25.5    44   12.4    6.4      E   0.54  14.5    SE   25.6   25.3   25.3  1013.5   0.00    0.0    0.000   0.025   22.6    67   16.2   23.0       55     8     56.7    5 
 7/02/17  4:05p   25.4   25.5   25.4    43   11.9    8.0    ENE   0.67  16.1     E   25.4   25.1   25.1  1013.4   0.00    0.0    0.000   0.025   22.8    66   16.1   23.2       49     8     50.5    5 
 7/02/17  4:10p   25.4   25.5   25.4    44   12.3    6.4    ENE   0.54  14.5   ENE   25.4   25.2   25.2  1013.4   0.00    0.0    0.000   0.025   23.0    66   16.3   23.6       50     8     51.5    5 
 7/02/17  4:15p   25.2   25.4   25.2    44   12.1    8.0    ESE   0.67  14.5   SSE   25.2   24.9   24.9  1013.3   0.00    0.0    0.000   0.024   23.2    64   16.0   23.7       51     8     52.6    5 
 7/02/17  4:20p   25.2   25.3   25.2    44   12.1    6.4      E   0.54  17.7     E   25.2   24.9   24.9  1013.3   0.00    0.0    0.000   0.024   23.0    56   13.7   23.1       57     8     58.8    5 
 7/02/17  4:25p   25.3   25.3   25.2    46   12.8    6.4      E   0.54  12.9   ESE   25.3   25.1   25.1  1013.3   0.00    0.0    0.000   0.024   22.7    60   14.5   22.8       56     8     57.7    5 
 7/02/17  4:30p   25.3   25.3   25.3    47   13.2    8.0    ENE   0.67  14.5   ENE   25.3   25.1   25.1  1013.3   0.00    0.0    0.000   0.024   22.6    65   15.6   22.8       57     8     58.8    5 
 7/02/17  4:35p   25.2   25.3   25.2    47   13.1    8.0      E   0.67  16.1     E   25.2   25.0   25.0  1013.3   0.00    0.0    0.000   0.024   22.6    66   15.9   23.0       62     8     63.9    5 
 7/02/17  4:40p   25.3   25.3   25.2    49   13.8    4.8      E   0.40  12.9    SE   25.3   25.2   25.2  1013.3   0.00    0.0    0.000   0.024   22.7    66   16.0   23.1       59     8     60.8    5 
 7/02/17  4:45p   25.4   25.4   25.3    49   13.9    4.8     SE   0.40  11.3   ENE   25.4   25.4   25.4  1013.2   0.00    0.0    0.000   0.025   22.9    66   16.2   23.4       55     8     56.7    5 
 7/02/17  4:50p   25.4   25.4   25.4    50   14.3    6.4    ESE   0.54  12.9     E   25.4   25.4   25.4  1013.2   0.00    0.0    0.000   0.025   23.1    65   16.1   23.6       54     8     55.7    5 
 7/02/17  4:55p   25.4   25.4   25.4    49   13.9    6.4     SE   0.54  16.1   ESE   25.4   25.3   25.3  1013.1   0.00    0.0    0.000   0.024   23.1    60   14.9   23.4       63     8     64.9    5 
 7/02/17  5:00p   25.1   25.3   25.1    51   14.3    8.0     SE   0.67  16.1   ESE   25.1   25.1   25.1  1013.1   0.00    0.0    0.000   0.024   22.8    58   14.1   22.9       61     8     62.9    5 
 7/02/17  5:05p   24.9   25.1   24.9    52   14.4    6.4    ESE   0.54  14.5    SE   24.9   24.9   24.9  1013.1   0.00    0.0    0.000   0.023   22.6    63   15.2   22.8       64     8     66.0    5 
 7/02/17  5:10p   24.9   24.9   24.8    52   14.4    6.4     SE   0.54  12.9     E   24.9   24.9   24.9  1013.1   0.00    0.0    0.000   0.023   22.6    66   15.9   22.9       64     8     66.0    5 
 7/02/17  5:15p   24.8   24.9   24.8    52   14.3    6.4     SE   0.54  19.3     S   24.8   24.8   24.8  1013.0   0.00    0.0    0.000   0.023   22.6    66   15.9   23.0       67     8     69.1    5 
 7/02/17  5:20p   24.8   24.9   24.8    53   14.6    6.4    ESE   0.54  12.9    SE   24.8   24.9   24.9  1012.9   0.00    0.0    0.000   0.023   22.8    66   16.1   23.3       64     8     66.0    5 
 7/02/17  5:25p   24.9   24.9   24.8    53   14.7    6.4    ESE   0.54  14.5   ESE   24.9   24.9   24.9  1012.9   0.00    0.0    0.000   0.023   23.0    66   16.3   23.6       73     8     75.3    5 
 7/02/17  5:30p   24.9   24.9   24.9    54   14.9    4.8     SE   0.40   9.7     E   24.9   25.0   25.0  1012.9   0.00    0.0    0.000   0.023   23.2    65   16.2   23.7       77     8     79.4    5 
 7/02/17  5:35p   24.8   24.9   24.8    54   14.8    6.4    ESE   0.54  16.1    SE   24.8   24.9   24.9  1012.9   0.00    0.0    0.000   0.022   23.2    59   14.7   23.4       46     8     47.4    5 
 7/02/17  5:40p   24.7   24.8   24.7    55   15.1    6.4    ESE   0.54  16.1   ESE   24.7   24.9   24.9  1012.9   0.00    0.0    0.000   0.022   22.8    58   14.1   23.0       65     8     67.0    5 
 7/02/17  5:45p   24.6   24.7   24.6    55   15.0    6.4     SE   0.54  12.9     E   24.6   24.8   24.8  1012.9   0.00    0.0    0.000   0.022   22.7    63   15.3   22.9       64     8     66.0    5 
 7/02/17  5:50p   24.5   24.6   24.5    55   14.9    4.8    ESE   0.40  12.9   SSE   24.5   24.7   24.7  1012.8   0.00    0.0    0.000   0.021   22.6    66   15.9   23.0       60     8     61.9    5 
 7/02/17  5:55p   24.4   24.5   24.4    56   15.1    6.4     SE   0.54  12.9     E   24.4   24.7   24.7  1012.8   0.00    0.0    0.000   0.021   22.7    66   16.0   23.1       66     8     68.0    5 
 7/02/17  6:00p   24.3   24.4   24.3    56   15.0    8.0     SE   0.67  16.1    SE   24.3   24.6   24.6  1012.8   0.00    0.0    0.000   0.021   22.9    66   16.2   23.4       56     8     57.7    5 
 7/02/17  6:05p   24.2   24.3   24.2    56   14.9    4.8    ESE   0.40  11.3   ESE   24.2   24.5   24.5  1012.8   0.00    0.0    0.000   0.020   23.1    65   16.2   23.7       68     8     70.1    5 
 7/02/17  6:10p   24.2   24.2   24.2    57   15.1    4.8    ESE   0.40  16.1   ESE   24.2   24.5   24.5  1012.8   0.00    0.0    0.000   0.020   23.2    60   15.0   23.5       71     8     73.2    5 
 7/02/17  6:15p   24.1   24.2   24.1    56   14.8    8.0     SE   0.67  16.1    SE   24.1   24.4   24.4  1012.9   0.00    0.0    0.000   0.020   22.8    58   14.1   23.0       69     8     71.1    5 
 7/02/17  6:20p   24.0   24.1   24.0    57   15.0    6.4    ESE   0.54  16.1     E   24.0   24.3   24.3  1012.9   0.00    0.0    0.000   0.020   22.6    63   15.2   22.8       69     8     71.1    5 
 7/02/17  6:25p   24.1   24.1   24.0    56   14.7    4.8    ESE   0.40  11.3   ENE   24.1   24.3   24.3  1012.9   0.00    0.0    0.000   0.020   22.6    65   15.6   22.8       69     8     71.1    5 
 7/02/17  6:30p   24.1   24.1   24.0    56   14.7    4.8     SE   0.40  14.5   ESE   24.1   24.3   24.3  1012.9   0.00    0.0    0.000   0.020   22.6    66   15.9   23.0       68     8     70.1    5 
 7/02/17  6:35p   24.1   24.1   24.1    56   14.8    4.8     SE   0.40   9.7   ESE   24.1   24.4   24.4  1012.8   0.00    0.0    0.000   0.020   22.8    66   16.1   23.3       76     8     78.4    5 
 7/02/17  6:40p   24.2   24.2   24.2    55   14.6    6.4    ESE   0.54  12.9    SE   24.2   24.4   24.4  1012.9   0.00    0.0    0.000   0.020   23.0    66   16.3   23.6       71     8     73.2    5 
 7/02/17  6:45p   24.1   24.2   24.1    55   14.5    6.4     SE   0.54  12.9   SSE   24.1   24.3   24.3  1012.9   0.00    0.0    0.000   0.020   23.1    60   14.9   23.4       77     8     79.4    5 
 7/02/17  6:50p   24.1   24.1   24.1    55   14.5    3.2      E   0.27   9.7     E   24.1   24.3   24.3  1012.9   0.00    0.0    0.000   0.020   22.7    59   14.2   22.8       69     8     71.1    5 
 7/02/17  6:55p   24.1   24.1   24.1    56   14.7    6.4    ESE   0.54  12.9   ESE   24.1   24.3   24.3  1013.0   0.00    0.0    0.000   0.020   22.6    63   15.2   22.8       76     8     78.4    5 
 7/02/17  7:00p   24.0   24.1   24.0    53   13.8    4.8     SE   0.40  12.9     E   24.0   24.2   24.2  1013.0   0.00    0.0    0.000   0.020   22.5    66   15.8   22.8       75     8     77.3    5 
 7/02/17  7:05p   23.9   24.0   23.9    52   13.5    4.8    ESE   0.40  12.9   SSE   23.9   24.1   24.1  1013.0   0.00    0.0    0.000   0.019   22.6    67   16.2   23.0       73     8     75.3    5 
 7/02/17  7:10p   23.8   23.9   23.8    50   12.8    6.4    ESE   0.54  12.9   ESE   23.8   23.9   23.9  1012.9   0.00    0.0    0.000   0.019   22.8    66   16.1   23.2       75     8     77.3    5 
